restaurant_id,name,city,locality,restaurant_type,cuisine,rating,votes,price_range,avg_cost_for_two,online_delivery,table_booking,opening_year,is_active
4539,Tandon's Corner,Mumbai,Juhu,Quick Bites,Burger,3.4,81,2,314,0,1,2021,1
4540,Dasgupta's Corner,Delhi,Connaught Place,Sweet Shop,Cafe,2.8,100,3,739,0,1,2010,1
4541,Morar's Dhaba,Hyderabad,Jubilee Hills,Dhaba,Healthy Food,4.2,73,4,1454,1,0,2014,1
4542,Chawla's Kitchen,Chennai,Porur,Casual Dining,Italian,2.6,472,3,618,1,0,2017,1
4543,Chaudhari's Junction,Mumbai,Andheri,Fine Dining,Rolls & Wraps,3.2,53,2,481,1,0,2016,1
4544,Doshi's Garden,Pune,Koregaon Park,Bakery,Desserts,5.0,269,2,400,0,0,2019,1
4545,Khanna's Express,Bangalore,BTM Layout,Cafe,North Indian,3.2,24,4,2411,0,0,2011,1
4546,Ghose's Cafe,Ahmedabad,Vastrapur,Cafe,Seafood,4.5,569,3,945,1,1,2018,1
4547,Sarna's Cafe,Delhi,Karol Bagh,Cafe,Italian,3.4,22,1,230,1,0,2017,1
4548,Jhaveri's Palace,Mumbai,Worli,Sweet Shop,Chinese,4.1,361,4,2960,1,0,2014,1
4549,Hegde's Express,Pune,Baner,Sweet Shop,Chinese,3.5,28,1,214,1,0,2013,0
4550,Das's Express,Delhi,Hauz Khas,Food Court,Cafe,3.8,296,4,1564,1,0,2021,1
4551,Agate's Express,Pune,Hadapsar,Bar,Italian,3.5,219,1,174,1,0,2014,1
4552,Nayar's Palace,Delhi,Karol Bagh,Sweet Shop,Continental,4.1,827,3,976,1,1,2015,1
4553,Devi's Palace,Mumbai,Andheri,Cafe,Rolls & Wraps,3.5,26,2,334,1,1,2018,1
4554,Kaur's Bistro,Ahmedabad,SG Highway,Cafe,Desserts,3.8,1865,2,336,1,0,2021,0
4555,Kar's Corner,Mumbai,Worli,Quick Bites,Cafe,2.6,4,4,1193,1,0,2022,1
4556,Nagi's Corner,Delhi,Saket,Casual Dining,Pizza,3.7,84,1,107,1,0,2022,0
4557,Jaggi's House,Pune,Aundh,Cafe,Cafe,3.7,102,2,383,0,1,2013,1
4558,Sharma's Kitchen,Bangalore,Indiranagar,Bakery,Seafood,4.5,139,2,490,1,1,2017,1
4559,Dutt's Bistro,Bangalore,Indiranagar,Food Court,Cafe,4.4,3,1,215,1,0,2023,1
4560,Biswas's Express,Chennai,Anna Nagar,Bar,Desserts,3.4,43,4,1142,1,0,2018,1
4561,Parmer's Bistro,Chennai,OMR,Bakery,Fast Food,2.2,173,2,311,0,0,2019,0
4562,Bahri's Palace,Hyderabad,Secunderabad,Casual Dining,Desserts,3.7,73,3,585,1,1,2023,1
4563,Mahajan's Dhaba,Bangalore,Indiranagar,Casual Dining,North Indian,3.7,173,4,1715,1,0,2023,1
4564,Pandey's Cafe,Pune,Koregaon Park,Bar,North Indian,4.5,389,3,766,1,0,2018,1
4565,Dara's Palace,Delhi,Rohini,Cafe,Bengali,4.0,4726,4,2646,1,0,2014,1
4566,Ghosh's Junction,Mumbai,Juhu,Bar,Seafood,3.3,19,2,373,1,1,2011,1
4567,Ghose's Cafe,Delhi,Saket,Sweet Shop,Burger,4.6,2441,1,175,1,1,2013,0
4568,Parmer's House,Chennai,Mylapore,Fine Dining,Mughlai,3.4,1172,2,284,1,1,2015,1
4569,Kara's Palace,Delhi,Dwarka,Quick Bites,Punjabi,3.4,356,2,314,1,0,2019,1
4570,Gokhale's Kitchen,Mumbai,Worli,Dhaba,Pizza,4.2,57,3,938,1,0,2020,1
4571,Vora's Express,Pune,Aundh,Sweet Shop,South Indian,5.0,2814,2,475,0,0,2013,1
4572,Misra's Corner,Delhi,Hauz Khas,Cafe,Rajasthani,3.1,200,3,512,1,1,2016,1
4573,Mammen's Corner,Mumbai,Juhu,Bar,Rolls & Wraps,4.4,8,3,787,1,1,2010,1
4574,D’Alia's Bistro,Mumbai,Andheri,Fine Dining,Pizza,3.8,12,4,1959,0,1,2016,1
4575,Shah's Cafe,Hyderabad,Gachibowli,Bar,Street Food,4.3,168,3,759,1,1,2020,1
4576,Mody's Cafe,Delhi,Janakpuri,Quick Bites,Rolls & Wraps,3.5,14,3,730,0,1,2020,0
4577,Dyal's Bistro,Hyderabad,Dilsukhnagar,Quick Bites,Rolls & Wraps,3.4,323,1,111,0,1,2018,1
4578,Zachariah's Kitchen,Bangalore,Indiranagar,Fine Dining,Bengali,3.8,887,3,762,1,0,2017,1
4579,Sama's Corner,Pune,Viman Nagar,Cafe,Healthy Food,4.6,755,1,183,0,0,2017,1
4580,Sharma's House,Mumbai,Juhu,Dhaba,Cafe,3.4,231,3,863,1,0,2021,1
4581,Lanka's Bistro,Ahmedabad,Prahlad Nagar,Bakery,Punjabi,3.1,22,2,370,1,1,2018,1
4582,Singhal's Corner,Ahmedabad,Vastrapur,Quick Bites,Punjabi,4.6,25,3,720,1,0,2016,1
4583,Rastogi's Corner,Mumbai,Malad,Bakery,Chinese,2.9,173,2,329,1,0,2015,1
4584,Datta's House,Kolkata,Dum Dum,Sweet Shop,Desserts,3.6,112,3,822,1,0,2014,1
4585,Vohra's Palace,Kolkata,Ballygunge,Casual Dining,Pizza,5.0,33,2,352,0,0,2013,1
4586,Khalsa's Palace,Hyderabad,Dilsukhnagar,Quick Bites,Rolls & Wraps,4.1,169,3,946,1,0,2022,1
4587,Babu's Palace,Delhi,Hauz Khas,Fine Dining,Bengali,4.5,45,3,930,1,1,2013,1
4588,Bala's Bistro,Bangalore,Indiranagar,Cloud Kitchen,Mughlai,3.6,176,1,102,0,1,2014,1
4589,Thaker's Junction,Chennai,Mylapore,Bakery,Healthy Food,2.8,9,2,264,1,1,2019,1
4590,Prabhu's Corner,Bangalore,Marathahalli,Bakery,Beverages,3.8,1103,4,1273,1,0,2010,1
4591,Khatri's Bistro,Pune,Baner,Cloud Kitchen,Cafe,3.6,107,4,2138,1,1,2011,1
4592,Mittal's Junction,Delhi,Lajpat Nagar,Cloud Kitchen,Cafe,4.6,118,3,530,0,1,2017,1
4593,Om's Bistro,Mumbai,Bandra,Food Court,Burger,4.3,8100,1,122,1,1,2012,1
4594,Shukla's Palace,Mumbai,Powai,Casual Dining,Cafe,3.4,113,2,433,1,0,2015,1
4595,Raja's House,Mumbai,Bandra,Food Court,Rolls & Wraps,4.1,1390,1,111,0,1,2015,1
4596,Tailor's Kitchen,Kolkata,Tollygunge,Dhaba,Burger,3.7,443,3,995,1,1,2010,1
4597,Panchal's Junction,Delhi,Lajpat Nagar,Cafe,Biryani,4.0,133,1,182,0,1,2020,1
4598,Baral's Kitchen,Chennai,OMR,Dhaba,Cafe,3.5,59,3,627,1,1,2023,1
4599,Borra's Junction,Mumbai,Powai,Cafe,South Indian,5.0,14,2,417,1,0,2018,1
4600,Saini's Dhaba,Bangalore,HSR Layout,Cafe,Punjabi,2.8,214,1,225,1,0,2012,1
4601,Karnik's Kitchen,Delhi,Lajpat Nagar,Quick Bites,Cafe,3.9,281,1,144,1,0,2013,1
4602,Ramaswamy's Bistro,Mumbai,Colaba,Fine Dining,North Indian,3.2,31,2,306,1,1,2023,1
4603,Balasubramanian's Junction,Delhi,Connaught Place,Cloud Kitchen,Italian,3.6,579,2,280,1,1,2014,1
4604,Amble's Palace,Bangalore,Indiranagar,Sweet Shop,Healthy Food,3.1,186,2,498,0,0,2018,1
4605,Anne's Palace,Hyderabad,Jubilee Hills,Dhaba,Burger,3.4,15,2,302,1,1,2017,1
4606,Patla's House,Delhi,Lajpat Nagar,Bakery,Desserts,2.9,581,3,748,1,1,2023,1
4607,Sarma's House,Bangalore,BTM Layout,Fine Dining,Italian,3.4,958,1,100,1,0,2011,1
4608,Nadkarni's Garden,Hyderabad,Jubilee Hills,Fine Dining,Continental,3.8,19,3,724,0,0,2013,1
4609,Narang's Corner,Hyderabad,HITEC City,Cloud Kitchen,Cafe,4.1,44,3,775,1,0,2013,1
4610,Pillay's Dhaba,Pune,Kharadi,Fine Dining,Seafood,3.5,811,4,1835,0,0,2021,1
4611,Basu's Corner,Delhi,Rohini,Bar,Continental,2.9,75,2,434,0,0,2012,1
4612,Bawa's Junction,Pune,Kothrud,Dhaba,Bengali,3.0,24,1,214,0,0,2015,1
4613,Basak's Garden,Mumbai,Worli,Cafe,Punjabi,3.5,41,1,157,1,1,2023,1
4614,Soman's Bistro,Hyderabad,Jubilee Hills,Quick Bites,Continental,3.6,386,1,190,1,0,2012,1
4615,Yadav's Junction,Chennai,T Nagar,Cafe,Mughlai,3.3,16,3,885,1,0,2021,1
4616,Arya's House,Bangalore,Yelahanka,Bakery,Mughlai,4.2,47,2,347,1,1,2015,1
4617,Dora's Corner,Hyderabad,Gachibowli,Bar,Rolls & Wraps,5.0,80,3,687,0,0,2010,1
4618,Sama's Corner,Ahmedabad,Navrangpura,Food Court,Mughlai,3.7,4,3,880,0,1,2020,1
4619,Kari's Garden,Mumbai,Dadar,Cafe,North Indian,3.0,4,1,201,1,0,2018,1
4620,Chad's House,Delhi,Lajpat Nagar,Bakery,Chinese,4.0,131,3,546,1,0,2016,1
4621,Bail's Kitchen,Delhi,Dwarka,Quick Bites,Bengali,4.2,498,3,727,1,0,2010,1
4622,Pandey's Express,Mumbai,Malad,Cafe,Biryani,4.5,105,1,205,1,0,2019,1
4623,Bhakta's Dhaba,Hyderabad,Jubilee Hills,Cafe,Bengali,3.9,353,3,580,0,0,2014,1
4624,Swaminathan's Palace,Hyderabad,Dilsukhnagar,Bakery,Mughlai,3.2,36,1,249,1,1,2010,1
4625,Kanda's Corner,Delhi,Lajpat Nagar,Bakery,Pizza,4.9,9,3,582,1,1,2019,1
4626,Chauhan's Palace,Pune,Kothrud,Cloud Kitchen,Biryani,4.2,247,4,1294,1,0,2012,1
4627,Pillai's Express,Mumbai,Malad,Casual Dining,Rolls & Wraps,3.0,54,2,306,1,0,2012,0
4628,Bala's Express,Delhi,Saket,Fine Dining,Healthy Food,3.6,205,2,369,1,1,2020,1
4629,Kari's Kitchen,Bangalore,BTM Layout,Dhaba,Biryani,4.0,141,3,604,1,0,2022,0
4630,Minhas's House,Pune,Koregaon Park,Quick Bites,Burger,3.9,399,3,640,1,1,2016,1
4631,Mani's House,Mumbai,Bandra,Cafe,Punjabi,4.2,1482,3,701,1,0,2017,1
4632,Kunda's Bistro,Mumbai,Colaba,Fine Dining,Rolls & Wraps,4.5,152,3,796,1,0,2011,1
4633,Bansal's Junction,Chennai,Nungambakkam,Cloud Kitchen,North Indian,4.2,280,3,641,0,0,2013,1
4634,Bandi's Express,Mumbai,Andheri,Food Court,South Indian,3.9,40,4,1725,1,0,2018,0
4635,Basu's Dhaba,Delhi,Saket,Casual Dining,Chinese,3.9,6,1,222,1,0,2022,1
4636,Gole's House,Mumbai,Colaba,Bakery,Italian,4.6,251,1,111,1,0,2016,1
4637,Char's Dhaba,Kolkata,Howrah,Fine Dining,Rajasthani,3.7,78,2,491,1,0,2014,1
4638,Chaudhary's Cafe,Delhi,Saket,Food Court,Biryani,4.3,2336,1,163,1,0,2017,1
4639,Vyas's Palace,Ahmedabad,Bodakdev,Food Court,North Indian,4.1,2574,2,309,1,1,2011,1
4640,Oak's Palace,Mumbai,Powai,Cloud Kitchen,North Indian,4.3,44,3,986,0,1,2016,1
4641,Chacko's Bistro,Bangalore,Whitefield,Bakery,Street Food,4.1,266,1,229,1,0,2017,1
4642,Acharya's Cafe,Ahmedabad,Prahlad Nagar,Quick Bites,Rajasthani,3.2,80,3,577,1,0,2023,1
4643,Sachdev's Kitchen,Mumbai,Powai,Dhaba,Italian,3.5,172,1,229,1,0,2014,1
4644,Khatri's Palace,Mumbai,Powai,Bakery,Mughlai,3.6,222,1,113,1,0,2019,1
4645,Ghose's House,Chennai,Mylapore,Food Court,Rajasthani,4.1,993,3,943,1,1,2011,1
4646,Dhaliwal's Kitchen,Mumbai,Worli,Cloud Kitchen,South Indian,4.2,51,3,613,0,1,2017,1
4647,Kapur's Kitchen,Hyderabad,Madhapur,Quick Bites,Biryani,5.0,52,4,2714,1,0,2013,1
4648,Master's Junction,Pune,Aundh,Bakery,Fast Food,3.5,363,3,505,1,0,2020,1
4649,Banik's Kitchen,Mumbai,Malad,Sweet Shop,Fast Food,5.0,271,3,555,1,0,2017,1
4650,Parmer's Dhaba,Kolkata,Ballygunge,Casual Dining,North Indian,3.4,12,2,361,1,0,2021,0
4651,Kapadia's Palace,Mumbai,Dadar,Dhaba,Biryani,2.6,150,2,295,1,0,2019,1
4652,Biswas's Cafe,Mumbai,Andheri,Sweet Shop,Punjabi,4.2,17,3,699,1,1,2013,0
4653,Murty's Garden,Mumbai,Malad,Quick Bites,Mughlai,4.0,20,2,445,0,0,2020,1
4654,Varughese's Kitchen,Chennai,Nungambakkam,Sweet Shop,Mughlai,3.2,382,3,839,1,1,2019,1
4655,Banerjee's Dhaba,Chennai,Adyar,Bakery,North Indian,3.3,1059,3,887,0,1,2019,1
4656,Wason's Cafe,Pune,Hadapsar,Fine Dining,Desserts,3.4,783,1,212,1,1,2022,1
4657,Lata's Garden,Delhi,Lajpat Nagar,Bakery,Punjabi,5.0,48,2,377,1,0,2011,1
4658,Verma's House,Kolkata,Salt Lake,Cafe,Mughlai,5.0,151,2,269,1,1,2016,1
4659,Dalal's Express,Ahmedabad,Vastrapur,Bar,Seafood,3.4,95,1,219,1,0,2011,1
4660,Andra's Corner,Pune,Koregaon Park,Food Court,Rajasthani,3.5,1215,3,790,1,1,2023,1
4661,Subramanian's Junction,Bangalore,Whitefield,Cafe,Healthy Food,4.7,1052,3,731,0,0,2012,1
4662,Chakraborty's House,Mumbai,Dadar,Sweet Shop,Chinese,2.9,197,4,1482,1,1,2020,1
4663,Dube's Kitchen,Hyderabad,Secunderabad,Sweet Shop,Desserts,2.7,676,3,726,1,0,2016,1
4664,Thaker's Junction,Bangalore,Indiranagar,Cloud Kitchen,Punjabi,3.5,315,1,105,1,1,2014,1
4665,Yogi's Express,Chennai,OMR,Cafe,Continental,3.4,10,2,334,1,0,2010,1
4666,Bhatnagar's Junction,Delhi,Rohini,Casual Dining,Mughlai,4.4,628,3,575,1,0,2013,1
4667,Bajaj's Bistro,Mumbai,Powai,Casual Dining,South Indian,3.9,6,3,741,1,0,2017,1
4668,Thaker's Palace,Bangalore,HSR Layout,Cafe,Seafood,4.3,49,2,468,0,1,2011,1
4669,Ramaswamy's Dhaba,Mumbai,Malad,Cafe,North Indian,4.2,71,1,168,0,0,2014,1
4670,Sekhon's Palace,Delhi,Connaught Place,Fine Dining,Rolls & Wraps,3.5,313,2,483,0,0,2017,1
4671,Yogi's Palace,Delhi,Saket,Bar,Mughlai,3.2,115,3,923,1,0,2017,1
4672,Bali's Bistro,Pune,Aundh,Dhaba,Bengali,4.2,3826,4,1122,1,0,2013,1
4673,Nath's Junction,Delhi,Rohini,Cafe,Seafood,3.7,522,3,609,1,0,2012,1
4674,Mangat's Corner,Delhi,Connaught Place,Sweet Shop,Punjabi,3.0,1885,3,504,1,1,2021,1
4675,Morar's Bistro,Bangalore,BTM Layout,Bakery,Fast Food,3.2,121,3,826,0,0,2012,1
4676,Dasgupta's Dhaba,Kolkata,Ballygunge,Bar,North Indian,4.2,46,4,2464,1,0,2010,1
4677,Bhatti's Dhaba,Delhi,Karol Bagh,Food Court,Rolls & Wraps,4.6,54,1,189,1,0,2020,1
4678,Chhabra's Junction,Kolkata,Howrah,Casual Dining,Biryani,4.4,736,2,334,1,0,2010,0
4679,Sani's Bistro,Bangalore,Indiranagar,Bakery,Healthy Food,4.2,429,3,728,1,0,2018,1
4680,Gour's Corner,Mumbai,Bandra,Cafe,Burger,5.0,277,2,488,1,1,2012,1
4681,Kara's Corner,Bangalore,Jayanagar,Sweet Shop,Street Food,3.9,245,4,2103,1,0,2012,1
4682,Raja's Junction,Bangalore,Jayanagar,Cafe,Rolls & Wraps,4.7,4884,3,876,0,0,2011,1
4683,Ganesh's Bistro,Mumbai,Bandra,Cloud Kitchen,Biryani,3.7,37,4,1948,1,1,2022,1
4684,Chaudry's Garden,Bangalore,Yelahanka,Cafe,Burger,4.6,19,4,1832,1,0,2015,1
4685,Bobal's Kitchen,Hyderabad,Kukatpally,Food Court,Desserts,4.0,234,4,1094,1,0,2015,1
4686,Natarajan's Dhaba,Mumbai,Andheri,Cloud Kitchen,Rolls & Wraps,3.7,137,2,355,1,0,2018,1
4687,Joshi's Junction,Mumbai,Andheri,Food Court,Continental,2.6,40,3,891,1,1,2015,1
4688,Narain's Cafe,Mumbai,Powai,Quick Bites,Rolls & Wraps,4.5,6,2,431,1,1,2017,1
4689,Thakkar's Bistro,Delhi,Hauz Khas,Cloud Kitchen,Healthy Food,3.7,92,2,254,1,0,2012,1
4690,Barman's Junction,Delhi,Connaught Place,Food Court,Healthy Food,2.4,1879,2,282,0,1,2023,1
4691,Andra's Kitchen,Bangalore,Yelahanka,Cloud Kitchen,Rajasthani,3.1,338,1,139,0,0,2022,1
4692,Kaur's Kitchen,Delhi,Hauz Khas,Casual Dining,Pizza,3.5,41,2,416,1,1,2023,1
4693,Gour's Bistro,Ahmedabad,Prahlad Nagar,Quick Bites,Beverages,3.6,86,4,2087,0,0,2016,1
4694,Ram's Dhaba,Mumbai,Bandra,Casual Dining,Punjabi,3.7,45,3,520,1,0,2019,1
4695,Arya's Bistro,Bangalore,Koramangala,Quick Bites,Rolls & Wraps,3.1,669,1,226,1,0,2022,1
4696,Sangha's Corner,Chennai,Anna Nagar,Quick Bites,Bengali,3.8,135,1,161,1,0,2016,1
4697,Hora's Kitchen,Pune,Hinjewadi,Cloud Kitchen,Desserts,3.2,1574,4,2080,1,0,2016,1
4698,Saxena's Dhaba,Chennai,Porur,Cloud Kitchen,North Indian,3.7,8,2,267,1,1,2020,1
4699,Bath's Dhaba,Chennai,Velachery,Cloud Kitchen,North Indian,4.0,47,3,738,1,1,2019,1
4700,Gaba's Express,Bangalore,BTM Layout,Dhaba,Cafe,4.4,704,4,1782,0,0,2022,0
4701,Bhatt's Express,Hyderabad,Secunderabad,Bakery,South Indian,4.4,74,3,617,0,0,2014,0
4702,Sen's Bistro,Mumbai,Malad,Sweet Shop,South Indian,3.7,215,2,272,1,0,2013,1
4703,Natt's Kitchen,Delhi,Hauz Khas,Food Court,North Indian,4.4,31,3,506,1,0,2018,1
4704,Bala's Junction,Delhi,Lajpat Nagar,Food Court,North Indian,3.9,2445,2,419,1,0,2013,1
4705,Sarin's Junction,Bangalore,HSR Layout,Bar,Mughlai,3.4,142,2,373,1,0,2015,1
4706,Rout's Corner,Kolkata,New Town,Dhaba,South Indian,5.0,103,4,1766,0,1,2022,1
4707,Sule's Dhaba,Delhi,Lajpat Nagar,Cloud Kitchen,Seafood,2.7,136,2,279,1,0,2012,1
4708,Sibal's Junction,Mumbai,Colaba,Cafe,Healthy Food,5.0,724,3,768,1,0,2010,1
4709,Hayer's House,Ahmedabad,Vastrapur,Quick Bites,Continental,3.1,276,2,438,1,1,2016,1
4710,Parmar's Express,Pune,Kothrud,Sweet Shop,Seafood,3.7,501,1,248,1,0,2018,1
4711,Malhotra's Cafe,Bangalore,BTM Layout,Sweet Shop,Italian,3.4,311,2,427,1,0,2015,1
4712,Mody's Bistro,Delhi,Karol Bagh,Cloud Kitchen,Street Food,5.0,2,4,1244,1,0,2012,1
4713,Shah's Palace,Hyderabad,Madhapur,Food Court,Rolls & Wraps,4.2,1073,2,438,1,0,2010,1
4714,Dasgupta's Corner,Hyderabad,Secunderabad,Fine Dining,Bengali,2.7,50,1,187,1,0,2014,1
4715,Radhakrishnan's Corner,Hyderabad,Kukatpally,Cloud Kitchen,Healthy Food,3.5,49,3,714,1,1,2020,1
4716,Sami's Corner,Hyderabad,Jubilee Hills,Bar,Mughlai,3.2,84,2,324,0,0,2015,1
4717,Manda's Cafe,Kolkata,Ballygunge,Cafe,Fast Food,4.4,1382,3,909,1,0,2016,1
4718,Mahal's Express,Delhi,Saket,Casual Dining,Beverages,4.7,658,2,404,1,0,2018,1
4719,Sundaram's Garden,Chennai,T Nagar,Casual Dining,Cafe,5.0,3124,1,219,1,0,2011,1
4720,Hari's Garden,Hyderabad,Banjara Hills,Bar,Desserts,3.9,1269,2,297,1,0,2014,1
4721,Mody's Cafe,Chennai,Velachery,Cafe,Street Food,4.1,107,2,311,0,0,2019,1
4722,Krishnamurthy's Bistro,Ahmedabad,Navrangpura,Casual Dining,Continental,3.8,677,3,739,1,0,2012,1
4723,Badami's Junction,Pune,Kothrud,Cloud Kitchen,South Indian,4.8,354,1,141,0,0,2017,1
4724,Pandit's Dhaba,Delhi,Dwarka,Bakery,Desserts,3.5,71,3,500,1,0,2017,1
4725,Patla's Corner,Mumbai,Colaba,Dhaba,Burger,2.5,255,2,477,1,0,2011,1
4726,Nazareth's House,Pune,Hadapsar,Quick Bites,Italian,4.0,30,1,233,1,0,2022,1
4727,Sanghvi's House,Chennai,OMR,Dhaba,Mughlai,4.1,294,2,255,0,0,2012,1
4728,Banerjee's Garden,Hyderabad,Kukatpally,Cafe,Healthy Food,2.8,91,4,1251,1,1,2010,1
4729,Mukherjee's Corner,Hyderabad,HITEC City,Food Court,Italian,4.8,57,1,224,1,0,2015,1
4730,Kalla's Garden,Hyderabad,Banjara Hills,Food Court,Street Food,3.8,188,2,290,1,1,2019,0
4731,Ramachandran's Palace,Mumbai,Worli,Cafe,Chinese,3.8,416,2,319,1,0,2013,1
4732,Borah's House,Kolkata,Howrah,Fine Dining,Fast Food,4.5,989,1,174,0,0,2011,1
4733,Behl's Corner,Ahmedabad,Satellite,Casual Dining,Burger,3.6,325,2,386,1,0,2012,0
4734,Brahmbhatt's Junction,Mumbai,Andheri,Cloud Kitchen,Seafood,4.4,124,2,297,1,0,2023,1
4735,Rao's Kitchen,Delhi,Saket,Bar,Bengali,3.3,184,3,674,0,1,2022,1
4736,Mander's Corner,Bangalore,Koramangala,Bar,Rajasthani,3.4,51,3,950,0,0,2023,1
4737,Shah's Kitchen,Chennai,T Nagar,Bakery,Cafe,4.0,111,3,533,0,1,2021,1
4738,Rajan's House,Mumbai,Worli,Sweet Shop,Punjabi,3.9,14,3,739,1,0,2017,1
4739,Bora's Cafe,Mumbai,Juhu,Casual Dining,Cafe,3.7,5,4,2239,1,0,2010,1
4740,Ravel's House,Hyderabad,Madhapur,Cafe,Seafood,3.1,129,1,152,1,0,2011,1
4741,Nagarajan's Dhaba,Hyderabad,Kukatpally,Dhaba,Biryani,4.6,332,1,195,1,0,2020,1
4742,Soman's Garden,Delhi,Rohini,Casual Dining,Bengali,3.9,84,1,174,1,1,2016,1
4743,Rana's Corner,Delhi,Hauz Khas,Food Court,Fast Food,3.6,1052,3,567,1,1,2015,1
4744,Golla's Corner,Chennai,T Nagar,Cafe,Biryani,3.0,49,2,445,1,1,2016,1
4745,Shah's Express,Kolkata,Park Street,Casual Dining,Bengali,4.5,88,2,483,1,0,2013,1
4746,Agate's Dhaba,Bangalore,Koramangala,Sweet Shop,Healthy Food,5.0,418,2,325,1,0,2016,1
4747,Mangat's Garden,Chennai,Nungambakkam,Bar,Seafood,4.6,12,3,560,1,1,2016,1
4748,Batta's Bistro,Hyderabad,HITEC City,Fine Dining,Mughlai,4.5,41,2,278,0,0,2013,1
4749,Bedi's Cafe,Delhi,Saket,Food Court,Healthy Food,4.3,86,3,973,1,0,2021,1
4750,Sibal's Kitchen,Chennai,OMR,Food Court,Punjabi,4.0,28,1,230,1,0,2014,1
4751,Dhar's Kitchen,Bangalore,Whitefield,Bar,Street Food,2.6,186,2,460,1,1,2015,1
4752,Vasa's Palace,Pune,Kothrud,Food Court,Rolls & Wraps,3.6,38,2,406,1,0,2021,1
4753,Raj's House,Kolkata,Park Street,Cloud Kitchen,Beverages,2.6,2,4,2760,1,0,2014,1
4754,Sridhar's Garden,Mumbai,Andheri,Dhaba,Desserts,4.2,101,2,422,0,0,2021,1
4755,Dara's Express,Delhi,Hauz Khas,Bakery,Pizza,3.4,204,2,274,1,0,2016,1
4756,Sekhon's Express,Delhi,Dwarka,Cafe,Cafe,4.5,222,1,146,0,0,2018,0
4757,Jain's Bistro,Kolkata,Dum Dum,Fine Dining,Burger,3.5,3636,3,855,1,0,2023,1
4758,Apte's Dhaba,Delhi,Hauz Khas,Sweet Shop,South Indian,3.4,17,2,371,1,0,2020,1
4759,Dhar's Cafe,Ahmedabad,Prahlad Nagar,Casual Dining,Pizza,3.9,101,4,2504,0,0,2010,1
4760,Bath's Bistro,Delhi,Saket,Bakery,Desserts,4.5,67,2,308,1,0,2014,0
4761,Pandey's Kitchen,Chennai,Adyar,Dhaba,Burger,3.7,40,3,910,1,1,2021,1
4762,Khosla's House,Mumbai,Powai,Bakery,Bengali,4.4,184,3,994,0,1,2010,1
4763,Nigam's House,Kolkata,Tollygunge,Food Court,Seafood,3.6,118,2,347,1,1,2016,1
4764,Agrawal's House,Kolkata,Howrah,Casual Dining,Beverages,3.8,17,1,194,1,0,2017,1
4765,Dyal's Dhaba,Delhi,Dwarka,Fine Dining,Cafe,4.6,777,4,1396,0,0,2017,1
4766,Buch's Dhaba,Delhi,Saket,Sweet Shop,Mughlai,3.8,134,2,379,1,0,2014,1
4767,Vaidya's Express,Mumbai,Worli,Sweet Shop,Punjabi,3.1,1980,2,488,1,0,2014,0
4768,Sheth's Express,Bangalore,Yelahanka,Sweet Shop,Biryani,4.8,268,3,947,1,0,2020,1
4769,Srinivas's Dhaba,Bangalore,BTM Layout,Dhaba,Beverages,4.4,939,1,110,1,0,2010,0
4770,Kala's Express,Mumbai,Malad,Casual Dining,Rolls & Wraps,4.5,41,3,697,1,0,2017,1
4771,Yohannan's Junction,Hyderabad,Secunderabad,Bakery,Biryani,3.6,299,3,763,1,0,2019,1
4772,Panchal's Kitchen,Delhi,Rohini,Dhaba,Street Food,3.9,459,3,510,1,1,2021,1
4773,Sandal's Junction,Delhi,Saket,Cafe,Biryani,4.3,214,2,475,1,0,2012,1
4774,Bhattacharyya's Kitchen,Delhi,Lajpat Nagar,Quick Bites,Bengali,2.0,861,1,126,1,1,2013,1
4775,Sarin's Palace,Bangalore,HSR Layout,Cafe,Cafe,4.4,3307,2,491,1,0,2011,1
4776,Srinivasan's Dhaba,Delhi,Saket,Quick Bites,Mughlai,3.5,9,3,616,0,0,2011,1
4777,Dhaliwal's Kitchen,Hyderabad,Kukatpally,Bakery,Biryani,3.7,294,3,511,1,0,2012,1
4778,Borah's Cafe,Mumbai,Andheri,Cloud Kitchen,Rajasthani,3.5,1161,3,842,0,0,2015,1
4779,Chowdhury's Palace,Mumbai,Powai,Fine Dining,Pizza,3.3,127,2,480,1,1,2021,1
4780,Ram's House,Mumbai,Andheri,Cafe,North Indian,3.6,9523,2,256,0,1,2019,1
4781,Bala's Cafe,Delhi,Karol Bagh,Sweet Shop,Burger,3.2,356,2,256,0,1,2018,1
4782,Mani's Express,Chennai,Adyar,Food Court,Rajasthani,3.0,248,1,227,0,0,2018,1
4783,Oak's Bistro,Mumbai,Bandra,Cafe,Biryani,3.1,772,2,307,1,0,2017,1
4784,Pau's Junction,Hyderabad,Madhapur,Dhaba,Punjabi,4.4,223,2,338,1,0,2014,1
4785,Sachdeva's Palace,Delhi,Hauz Khas,Casual Dining,Beverages,2.8,137,3,678,0,0,2012,1
4786,Dyal's House,Mumbai,Bandra,Sweet Shop,Mughlai,3.6,515,4,1270,1,1,2011,1
4787,Varghese's Palace,Chennai,Nungambakkam,Bakery,Cafe,3.2,839,3,696,1,1,2018,1
4788,Nayar's Bistro,Delhi,Connaught Place,Sweet Shop,Street Food,4.5,18,4,2385,0,1,2022,1
4789,Palla's Bistro,Delhi,Rohini,Cloud Kitchen,Rolls & Wraps,3.6,137,2,496,1,0,2019,1
